Fecha;temp_prom
2021-07-06;13,66666666666667
2021-07-07;17,78750000000000
2021-07-08;16,24583333333333
2021-07-09;19,91250000000000
2021-07-10;13,41250000000000
2021-07-11;8,01250000000000
2021-07-12;15,83333333333333
2021-07-13;14,27500000000000
2021-07-14;10,22916666666667
2021-07-15;10,41250000000000
2021-07-16;7,21250000000000
2021-07-17;9,12083333333333
2021-07-18;6,42083333333333
2021-07-19;5,52500000000000
2021-07-20;8,55000000000000
2021-07-21;11,17083333333333
2021-07-22;13,62916666666667
2021-07-23;16,42916666666667
2021-07-24;17,02083333333333
2021-07-25;12,99166666666667
2021-07-26;9,85000000000000
2021-07-27;6,54583333333333
2021-07-28;5,42500000000000
2021-07-29;4,52500000000000
2021-07-30;8,31666666666667
2021-07-31;9,64583333333333
2021-08-01;9,58750000000000
2021-08-02;10,05000000000000
2021-08-03;10,85000000000000
2021-08-04;11,79583333333333
2021-08-05;11,64166666666667
2021-08-06;15,82083333333333
2021-08-07;18,85000000000000
2021-08-08;14,07083333333333
2021-08-09;8,58333333333333
2021-08-10;5,67916666666667
2021-08-11;7,10416666666667
2021-08-12;8,73750000000000
2021-08-13;9,78333333333333
2021-08-14;9,74583333333333
2021-08-15;11,02500000000000
2021-08-16;15,45833333333333
2021-08-17;18,17916666666667
2021-08-18;19,77916666666667
2021-08-19;17,61666666666667
2021-08-20;14,10833333333333
2021-08-21;13,28750000000000
2021-08-22;14,11250000000000
2021-08-23;10,26666666666667
2021-08-24;10,13750000000000
2021-08-25;10,88750000000000
2021-08-26;10,73333333333333
2021-08-27;13,27083333333333
2021-08-28;15,97083333333333
2021-08-29;16,82500000000000
2021-08-30;19,73333333333333
2021-08-31;23,95833333333333
2021-09-01;20,15416666666667
2021-09-02;15,39166666666667
2021-09-03;15,73333333333333
2021-09-04;16,77083333333333
2021-09-05;14,94583333333333
2021-09-06;15,97083333333333
2021-09-07;16,05416666666667
2021-09-08;13,86666666666667
2021-09-09;13,20000000000000
2021-09-10;13,13750000000000
2021-09-11;15,51666666666667
2021-09-12;20,67083333333333
2021-09-13;18,06666666666667
2021-09-14;13,80416666666667
2021-09-15;12,49583333333333
2021-09-16;15,35416666666667
2021-09-17;17,67916666666667
2021-09-18;19,11666666666667
2021-09-19;18,10416666666667
2021-09-20;17,74583333333333
2021-09-21;13,35416666666667
2021-09-22;11,26666666666667
2021-09-23;14,39166666666667
2021-09-24;15,79166666666667
2021-09-25;17,22916666666667
2021-09-26;20,23333333333333
2021-09-27;19,54166666666667
2021-09-28;14,42916666666667
2021-09-29;17,52083333333333
2021-09-30;16,85833333333333
2021-10-01;16,34166666666667
2021-10-02;15,82916666666667
2021-10-03;12,81666666666667
2021-10-04;13,58750000000000
2021-10-05;16,37500000000000
2021-10-06;14,55000000000000
2021-10-07;12,74166666666667
2021-10-08;15,66666666666667
2021-10-09;17,13750000000000
2021-10-10;16,96250000000000
2021-10-11;18,54166666666667
2021-10-12;18,36666666666667
2021-10-13;17,36250000000000
2021-10-14;15,35833333333333
2021-10-15;13,87916666666667
2021-10-16;14,17916666666667
2021-10-17;15,90833333333333
2021-10-18;18,19583333333333
2021-10-19;19,85833333333333
2021-10-20;21,12500000000000
2021-10-21;21,40833333333333
2021-10-22;19,55416666666667
2021-10-23;17,73333333333333
2021-10-24;17,89166666666667
2021-10-25;22,45000000000000
2021-10-26;24,95833333333333
2021-10-27;26,02500000000000
2021-10-28;27,67916666666667
2021-10-29;25,94583333333333
